FID,X,Y,TWI,Curvatura,Declividade,Elevacao,Aspecto,Geologia,Uso,class
93,381007,7356583,5.83526372910,-0.19226837158,29.04358673100,80.29573059080,359.326141357,65,90,0
94,378948,7356780,7.27243089676,0.01179265976,0.39786800742,1.47443866730,202.567291260,2,20,0
95,379331,7357069,7.97415447235,0.03437972069,0.59169340134,2.31069874763,310.744262695,2,40,0
96,380392,7357392,3.68796467781,2.83271789551,26.58602905270,43.96821212770,323.863250732,65,90,0
97,379740,7357440,16.43078804020,-0.00110733183,0.03580817580,0.01074000634,130.944915771,65,70,0
98,380389,7357443,4.08043193817,1.84050369263,34.05896377560,24.94026374820,317.789398193,65,90,0
99,369756,7344020,3.45032954216,-0.00430832012,32.40345001220,31.98293113710,3.838684797,2,20,1
100,367437,7344309,6.84159517288,-0.01773055457,23.18181991580,5.08953332901,45.195274353,65,90,1
101,366952,7344709,9.03274536133,-0.01897822134,12.92823886870,1.44699168205,80.875282288,65,90,1
102,370587,7344750,3.64670491219,-0.01156965457,27.54376792910,13.00906944270,251.346069336,2,20,1
103,371074,7345111,6.68855381012,-0.01057590824,29.80139923100,15.33096313480,71.881042481,2,20,1
104,366577,7345230,5.38303565979,-0.01942778006,22.46250534060,8.75750160217,106.253082275,65,90,1
105,371091,7345232,6.27861785889,0.00096835376,23.33914184570,14.64774036410,89.306648254,2,90,1
106,366716,7345368,4.90397119522,-0.00972209126,30.68343925480,9.78302383423,163.224426270,65,90,1
107,370469,7345465,4.96600914001,-0.01556523610,15.58041095730,7.68349742889,344.071533203,2,30,1
108,370846,7345612,6.10249519348,-0.01479526702,15.02801990510,8.31238555908,244.145568848,2,20,1
109,370946.0334,7346022.025,4.13258266449,-0.00018447713,43.90483093260,46.62856292720,316.640686035,2,30,1
110,372569,7346250,5.78269577026,-0.01097961329,20.30931282040,9.14470577240,306.605926514,2,30,1
111,371944,7346264,3.07017087936,-0.00959590450,24.89753913880,17.95346450810,200.933563232,2,90,1
112,372173,7346306,6.53852462769,-0.01333050337,20.64135742190,8.20511341095,124.885101318,2,90,1
113,371838,7346314,4.37200498581,-0.01497408096,14.17195129390,7.84675693512,233.367401123,2,90,1
114,372083,7346335,3.34684872627,0.00241040392,35.14179229740,59.77449798580,130.440612793,2,90,1
115,371802,7346396,5.33358097076,0.00957334042,18.66872024540,13.86297798160,226.526519775,2,90,1
116,371843,7346480,4.02576303482,-0.00810757186,28.16878509520,29.66653060910,282.088714600,2,90,1
117,372397,7346481,4.30026817322,-0.00106929790,7.72497844696,9.94750785828,236.279296875,2,90,1
118,372439,7346564,6.53435230255,0.00296547287,20.69125747680,19.49218368530,266.399078369,2,90,1
